ride_id,driver_id,pickup_location_id,dropoff_location_id,pickup_datetime,trip_duration_minutes,fare_amount
13503,135,128,182,2026-02-13 08:53:00,22,38.59
5622,120,47,48,2026-02-13 08:57:00,37,59.3
9613,362,110,183,2026-02-13 09:00:00,52,79.13
18286,252,28,150,2026-02-13 09:11:00,45,67.49
733,267,78,20,2026-02-13 09:15:00,12,22.26
15909,412,205,87,2026-02-13 09:18:00,42,66.21
3546,467,227,88,2026-02-13 09:29:00,54,84.61
17586,258,163,252,2026-02-13 09:31:00,38,62.17
12244,328,232,14,2026-02-13 09:39:00,6,10.93
1365,195,260,104,2026-02-13 09:48:00,32,52.35
4376,460,200,66,2026-02-13 09:51:00,50,81.24
19495,401,144,152,2026-02-13 10:01:00,44,76.52
18648,172,147,8,2026-02-13 10:07:00,40,62.43
3604,372,32,254,2026-02-13 10:12:00,59,92.11
7144,132,14,217,2026-02-13 10:15:00,22,36.24
6782,376,6,167,2026-02-13 10:41:00,10,16.96
1009,496,232,189,2026-02-13 10:43:00,7,15.6
17260,376,242,76,2026-02-13 10:46:00,31,49.3
18276,431,159,13,2026-02-13 10:47:00,29,47.72
15614,105,191,66,2026-02-13 10:52:00,29,44.92
7955,122,2,252,2026-02-13 10:54:00,33,52.18
5575,159,162,220,2026-02-13 10:57:00,49,76.37
13033,33,43,111,2026-02-13 10:57:00,32,51.5
10359,435,16,204,2026-02-13 10:58:00,20,31.38
2324,151,155,138,2026-02-13 11:11:00,39,61.49
12750,486,219,156,2026-02-13 11:15:00,25,40.7
16692,379,253,265,2026-02-13 11:28:00,22,37.41
379,265,264,36,2026-02-13 11:29:00,59,89.3
13878,364,47,139,2026-02-13 12:04:00,59,90.1
1986,189,111,21,2026-02-13 12:04:00,53,80.69
715,482,222,204,2026-02-13 12:08:00,40,65.55
11648,166,36,132,2026-02-13 12:08:00,52,82.02
1456,440,262,117,2026-02-13 12:09:00,47,72.07
8574,204,257,192,2026-02-13 12:14:00,9,18.6
8222,493,219,264,2026-02-13 12:20:00,11,19.16
16826,243,97,27,2026-02-13 12:22:00,47,74.01
4278,190,34,261,2026-02-13 12:23:00,50,78.62
16568,212,161,232,2026-02-13 12:25:00,42,63.16
14163,97,139,65,2026-02-13 12:25:00,60,91.17
4133,436,83,165,2026-02-13 12:34:00,38,57.62
4236,378,248,24,2026-02-13 12:42:00,60,89.65
4521,354,218,227,2026-02-13 12:45:00,41,61.01
11146,391,228,102,2026-02-13 12:55:00,49,75.49
13442,130,59,252,2026-02-13 13:14:00,36,59.28
5232,394,47,222,2026-02-13 13:26:00,21,32.2
7080,284,214,5,2026-02-13 13:31:00,52,81.65
5929,69,95,95,2026-02-13 13:37:00,18,28.72
16052,173,105,12,2026-02-13 13:42:00,12,22.09
2250,13,54,63,2026-02-13 13:45:00,53,83.15
19556,296,138,196,2026-02-13 13:48:00,7,14.92
4280,395,69,139,2026-02-13 13:48:00,10,20.97
15989,259,33,145,2026-02-13 14:01:00,48,74.31
18039,277,18,59,2026-02-13 14:21:00,57,93.66
2560,121,81,200,2026-02-13 14:34:00,9,15.05
13203,95,80,92,2026-02-13 14:45:00,27,43.2
19802,99,211,64,2026-02-13 14:50:00,25,37.02
5835,431,161,214,2026-02-13 15:00:00,45,70.48
12166,119,224,58,2026-02-13 15:25:00,28,48.88
853,367,200,2,2026-02-13 15:29:00,29,49.05
18093,136,67,257,2026-02-13 15:37:00,58,91.15
3922,2,219,33,2026-02-13 15:39:00,30,47.19
15126,161,168,15,2026-02-13 15:44:00,22,37.79
1633,278,144,135,2026-02-13 15:48:00,20,33.03
4587,401,55,184,2026-02-13 15:51:00,47,74.29
5707,176,7,224,2026-02-13 16:14:00,36,52.87
1840,328,155,125,2026-02-13 16:21:00,21,36.56
1560,340,116,169,2026-02-13 16:23:00,23,39.05
19613,252,226,254,2026-02-13 16:27:00,42,62.73
15373,374,191,39,2026-02-13 16:28:00,32,52.64
7246,164,259,199,2026-02-13 16:33:00,22,35.05
842,474,141,148,2026-02-13 16:41:00,23,37.62
7200,372,28,81,2026-02-13 16:42:00,57,87.85
10081,281,175,211,2026-02-13 16:42:00,22,34.0
4076,97,90,149,2026-02-13 16:42:00,33,57.2
6373,274,158,159,2026-02-13 17:00:00,15,24.73
12952,420,36,165,2026-02-13 17:05:00,20,29.47
10435,215,221,234,2026-02-13 17:23:00,54,83.22
9769,325,20,143,2026-02-13 17:38:00,29,46.07
9070,340,119,108,2026-02-13 17:39:00,23,38.12
19086,246,136,128,2026-02-13 17:39:00,26,43.69
4294,321,60,176,2026-02-13 17:43:00,55,85.52
9748,449,190,161,2026-02-13 17:56:00,56,86.54
14798,193,148,255,2026-02-13 18:00:00,32,46.09
11865,247,6,35,2026-02-13 18:01:00,21,0.0
16763,328,98,167,2026-02-13 18:04:00,16,24.28
15786,295,102,231,2026-02-13 18:10:00,37,56.54
12684,462,8,151,2026-02-13 18:11:00,32,51.6
15671,17,207,13,2026-02-13 18:37:00,60,93.76
6539,410,217,9,2026-02-13 18:44:00,22,37.62
8311,286,58,155,2026-02-13 18:48:00,39,60.17
14906,86,80,206,2026-02-13 19:04:00,16,25.37
6401,97,4,40,2026-02-13 19:07:00,46,74.08
19549,234,102,15,2026-02-13 19:17:00,28,45.48
15886,114,178,220,2026-02-13 19:19:00,14,27.77
16411,126,95,242,2026-02-13 19:24:00,45,70.35
2966,97,212,7,2026-02-13 19:25:00,44,68.58
4747,84,45,177,2026-02-13 19:27:00,32,49.58
10467,280,122,39,2026-02-13 19:32:00,29,45.45
4917,280,158,201,2026-02-13 19:33:00,57,89.8
14267,11,180,251,2026-02-13 19:35:00,54,83.62
10515,166,237,156,2026-02-13 19:35:00,9,16.28
1356,137,68,194,2026-02-13 19:41:00,37,56.33
1347,182,61,16,2026-02-13 19:45:00,8,17.07
8265,498,15,132,2026-02-13 20:06:00,16,28.94
15152,87,255,166,2026-02-13 20:08:00,39,63.64
1,498,154,129,2026-02-13 20:12:00,40,62.39
14683,210,168,142,2026-02-13 20:12:00,40,63.95
2111,388,261,150,2026-02-13 20:13:00,17,29.88
17640,221,41,1,2026-02-13 20:17:00,12,21.05
4016,332,32,224,2026-02-13 20:18:00,54,86.17
5403,159,222,136,2026-02-13 20:21:00,56,86.4
8524,69,193,249,2026-02-13 20:22:00,42,63.69
10283,315,224,48,2026-02-13 20:24:00,32,52.88
3915,14,188,165,2026-02-13 20:24:00,40,66.34
3867,380,9,174,2026-02-13 20:30:00,47,74.91
18619,377,50,10,2026-02-13 20:32:00,51,83.0
6653,493,264,156,2026-02-13 20:36:00,5,7.66
18032,28,134,214,2026-02-13 20:41:00,22,36.78
9528,98,114,235,2026-02-13 20:48:00,59,92.53
7798,458,44,105,2026-02-13 20:51:00,60,92.74
11118,476,170,111,2026-02-13 20:53:00,21,34.28
15863,418,227,219,2026-02-13 20:54:00,60,92.14
12994,117,261,113,2026-02-13 20:55:00,43,68.92
2201,185,207,176,2026-02-13 20:56:00,26,42.68
2255,47,256,74,2026-02-13 21:16:00,44,69.09
19993,431,27,252,2026-02-13 21:19:00,37,56.5
19564,153,19,77,2026-02-13 21:42:00,24,40.24
2664,334,160,96,2026-02-13 21:47:00,47,73.1
2721,417,130,174,2026-02-13 21:51:00,32,50.78
10342,336,69,244,2026-02-13 21:57:00,35,55.88
14157,468,177,65,2026-02-13 22:00:00,42,65.39
19565,58,57,206,2026-02-13 22:01:00,11,19.68
19661,326,126,192,2026-02-13 22:11:00,60,95.28
5865,441,261,179,2026-02-13 22:17:00,25,43.36
268,88,200,151,2026-02-13 22:21:00,25,41.89
19637,472,200,48,2026-02-13 22:22:00,53,82.69
15569,43,134,174,2026-02-13 22:23:00,39,61.33
6805,421,152,85,2026-02-13 22:24:00,44,67.63
17204,198,75,170,2026-02-13 22:32:00,13,20.22
14777,396,246,60,2026-02-13 22:33:00,31,53.54
6129,315,126,118,2026-02-13 22:37:00,43,64.22
8241,311,192,184,2026-02-13 22:49:00,19,33.48
13174,72,177,235,2026-02-13 22:53:00,7,16.4
15158,476,156,161,2026-02-13 23:06:00,31,49.32
2423,173,6,189,2026-02-13 23:10:00,60,91.16
3636,215,49,192,2026-02-13 23:17:00,14,24.83
10334,45,258,176,2026-02-13 23:24:00,11,17.13
13584,321,103,222,2026-02-13 23:25:00,26,42.71
15266,88,74,254,2026-02-13 23:27:00,9,15.53
9073,183,251,150,2026-02-13 23:28:00,56,88.09
16387,147,31,14,2026-02-13 23:31:00,35,55.79
18161,112,243,130,2026-02-13 23:39:00,23,35.3
10647,307,248,243,2026-02-13 23:45:00,21,34.49
17984,397,103,163,2026-02-13 23:51:00,36,58.81
4070,398,17,228,2026-02-13 23:58:00,13,24.25
19165,102,194,241,2026-02-13 23:59:00,34,52.3
11817,448,249,27,2026-02-14 00:10:00,39,61.72
7505,498,202,175,2026-02-14 00:12:00,37,60.8
9832,209,145,155,2026-02-14 00:17:00,45,72.94
10267,302,100,165,2026-02-14 00:23:00,57,87.01
7814,27,106,79,2026-02-14 00:34:00,59,92.75
6623,410,210,222,2026-02-14 00:38:00,37,55.26
12309,464,258,229,2026-02-14 00:40:00,38,60.86
10872,307,28,180,2026-02-14 00:59:00,5,8.49
9656,266,14,205,2026-02-14 01:01:00,7,13.17
18207,20,217,139,2026-02-14 01:01:00,12,22.17
9343,407,196,225,2026-02-14 01:02:00,32,51.29
19128,38,30,48,2026-02-14 01:43:00,26,42.33
18182,124,13,243,2026-02-14 01:50:00,48,72.83
4026,219,178,126,2026-02-14 01:52:00,20,31.84
10558,270,15,143,2026-02-14 01:55:00,44,68.49
10918,234,249,177,2026-02-14 01:56:00,54,82.49
12252,53,78,81,2026-02-14 01:58:00,49,76.69
18957,261,161,29,2026-02-14 02:01:00,50,80.36
14996,464,136,144,2026-02-14 02:01:00,41,66.56
9094,146,217,157,2026-02-14 02:23:00,58,89.65
12529,98,246,18,2026-02-14 02:28:00,32,52.07
978,69,136,95,2026-02-14 02:37:00,60,95.01
13444,368,126,56,2026-02-14 02:41:00,6,12.06
2041,286,185,121,2026-02-14 02:44:00,31,50.41
16844,130,207,146,2026-02-14 02:50:00,54,86.42
17359,240,105,68,2026-02-14 03:01:00,15,27.31
17319,227,116,166,2026-02-14 03:01:00,36,55.09
8086,121,86,227,2026-02-14 03:03:00,27,39.82
2667,434,66,241,2026-02-14 03:12:00,40,62.41
7588,486,256,261,2026-02-14 03:21:00,19,31.64
10878,274,166,254,2026-02-14 03:21:00,30,47.5
9430,261,218,245,2026-02-14 03:28:00,5,12.59
2680,402,18,163,2026-02-14 03:33:00,42,69.7
14605,411,73,25,2026-02-14 03:36:00,24,37.93
10507,419,71,204,2026-02-14 03:42:00,24,39.78
17294,482,191,183,2026-02-14 03:43:00,56,87.81
2990,34,145,218,2026-02-14 03:47:00,15,27.51
3223,278,74,194,2026-02-14 03:52:00,59,87.92
3418,236,89,192,2026-02-14 04:01:00,31,49.55
16473,218,15,74,2026-02-14 04:03:00,5,10.43
7355,466,203,100,2026-02-14 04:12:00,52,82.25
6929,443,37,198,2026-02-14 04:23:00,21,34.76
769,485,250,141,2026-02-14 04:27:00,26,40.04
15891,70,7,229,2026-02-14 04:34:00,60,91.55
15927,38,50,246,2026-02-14 04:39:00,55,86.08
9213,303,214,38,2026-02-14 04:51:00,58,91.5
16241,451,76,35,2026-02-14 04:57:00,40,63.52
6338,331,257,202,2026-02-14 04:59:00,59,92.5
15143,111,112,45,2026-02-14 05:04:00,34,51.51
12393,308,250,246,2026-02-14 05:08:00,22,35.05
18688,100,120,86,2026-02-14 05:11:00,46,68.57
2059,261,11,205,2026-02-14 05:23:00,56,88.36
8200,146,214,256,2026-02-14 05:27:00,46,72.93
18819,200,191,225,2026-02-14 05:29:00,22,36.04
2116,398,171,222,2026-02-14 05:42:00,54,81.63
16666,36,211,246,2026-02-14 05:43:00,22,31.67
2528,380,36,190,2026-02-14 05:46:00,53,80.25
1589,176,6,255,2026-02-14 05:48:00,54,85.57
4035,45,93,83,2026-02-14 05:50:00,34,56.24
13658,399,252,167,2026-02-14 06:01:00,7,13.31
6410,215,252,54,2026-02-14 06:14:00,25,40.82
14016,419,16,119,2026-02-14 06:19:00,58,90.3
6263,403,9,80,2026-02-14 06:21:00,24,45.18
4925,435,149,185,2026-02-14 06:34:00,48,71.58
15024,68,57,161,2026-02-14 06:36:00,58,87.87
2683,427,27,22,2026-02-14 06:44:00,55,88.98
6299,368,116,234,2026-02-14 06:57:00,24,40.97
19955,199,206,258,2026-02-14 07:09:00,20,33.47
6145,257,110,134,2026-02-14 07:25:00,46,72.73
1613,377,87,225,2026-02-14 07:40:00,20,34.28
4069,257,244,230,2026-02-14 07:42:00,31,49.39
2055,372,211,183,2026-02-14 07:53:00,52,78.1
13500,268,104,211,2026-02-14 08:15:00,44,67.23
6398,457,205,54,2026-02-14 08:20:00,21,34.84
3217,174,216,253,2026-02-14 08:21:00,59,92.37
13448,493,12,200,2026-02-14 08:35:00,39,62.45
11745,375,210,245,2026-02-14 08:42:00,38,61.82
19182,1,184,138,2026-02-14 08:52:00,24,36.71
17056,124,254,91,2026-02-14 09:04:00,16,26.95
3205,265,4,250,2026-02-14 09:13:00,37,58.46
7410,82,19,85,2026-02-14 09:13:00,49,72.72
15231,22,197,87,2026-02-14 09:45:00,45,71.35
19132,268,207,228,2026-02-14 09:47:00,13,22.08
9022,19,25,139,2026-02-14 09:51:00,38,60.18
5118,490,77,78,2026-02-14 09:52:00,7,11.31
5114,330,168,162,2026-02-14 09:56:00,41,63.97
6508,348,228,76,2026-02-14 10:00:00,52,81.27
16268,351,68,18,2026-02-14 10:03:00,52,81.97
3979,387,184,265,2026-02-14 10:04:00,22,39.07
6668,390,110,211,2026-02-14 10:08:00,27,43.61
18115,110,246,204,2026-02-14 10:16:00,55,88.53
833,2,244,148,2026-02-14 10:25:00,34,52.78
10968,19,234,160,2026-02-14 10:31:00,18,30.58
19295,233,94,128,2026-02-14 10:39:00,20,34.52
8429,491,110,199,2026-02-14 10:47:00,22,33.45
5222,295,62,11,2026-02-14 10:47:00,29,44.44
1026,308,236,114,2026-02-14 10:54:00,43,65.53
7315,15,145,201,2026-02-14 11:09:00,57,88.65
965,28,108,254,2026-02-14 11:19:00,6,13.49
6609,66,22,246,2026-02-14 11:31:00,27,39.93
19484,2,141,187,2026-02-14 11:50:00,10,18.27
5888,155,14,113,2026-02-14 12:14:00,50,77.75
1791,215,50,2,2026-02-14 12:30:00,28,48.2
221,473,94,34,2026-02-14 12:40:00,26,41.38
10844,59,205,215,2026-02-14 12:43:00,56,89.9
19344,17,139,255,2026-02-14 13:07:00,52,81.95
10254,158,47,41,2026-02-14 13:08:00,37,56.56
6296,120,178,122,2026-02-14 13:19:00,7,13.65
11571,225,247,108,2026-02-14 13:27:00,43,67.13
5482,156,127,114,2026-02-14 13:34:00,56,88.25
4724,88,152,261,2026-02-14 13:44:00,37,55.52
4020,271,12,66,2026-02-14 13:44:00,26,44.52
6759,409,252,227,2026-02-14 13:45:00,5,10.5
18275,246,16,174,2026-02-14 13:46:00,37,58.71
2934,29,24,80,2026-02-14 13:49:00,6,13.11
10626,97,103,3,2026-02-14 13:53:00,49,74.59
7329,73,166,108,2026-02-14 14:01:00,31,48.13
2634,72,110,25,2026-02-14 14:04:00,13,24.5
13763,347,220,182,2026-02-14 14:07:00,29,46.37
5708,119,13,191,2026-02-14 14:30:00,16,27.87
19161,298,240,88,2026-02-14 14:36:00,6,12.78
5385,58,54,52,2026-02-14 14:39:00,41,62.15
1292,325,85,115,2026-02-14 14:47:00,55,83.54
13161,439,121,10,2026-02-14 14:49:00,30,46.54
6744,129,56,45,2026-02-14 14:59:00,10,15.14
19874,446,105,166,2026-02-14 15:16:00,19,30.69
4914,81,35,134,2026-02-14 15:42:00,40,61.77
7551,115,111,205,2026-02-14 15:51:00,11,18.59
4232,107,31,39,2026-02-14 15:58:00,53,80.34
18779,362,19,84,2026-02-14 16:00:00,55,84.7
10652,387,168,13,2026-02-14 16:01:00,29,47.06
1294,397,76,155,2026-02-14 16:01:00,44,66.32
19313,168,84,95,2026-02-14 16:11:00,25,42.54
15587,221,70,37,2026-02-14 16:21:00,18,27.53
15958,205,150,110,2026-02-14 16:21:00,25,37.61
8571,64,197,58,2026-02-14 16:29:00,55,83.9
12785,333,13,22,2026-02-14 16:35:00,43,67.96
14487,412,99,95,2026-02-14 16:43:00,42,64.09
7988,59,8,51,2026-02-14 16:44:00,59,91.22
737,354,229,194,2026-02-14 16:45:00,37,57.15
16231,181,187,74,2026-02-14 17:08:00,48,76.23
13110,164,248,174,2026-02-14 17:13:00,37,56.67
3962,110,107,80,2026-02-14 17:14:00,42,64.53
14255,366,158,113,2026-02-14 17:17:00,59,91.47
5411,415,80,196,2026-02-14 17:22:00,11,21.18
14964,161,170,21,2026-02-14 17:24:00,8,13.35
16476,371,160,145,2026-02-14 17:24:00,43,67.11
1073,472,196,103,2026-02-14 17:27:00,6,13.73
157,237,20,123,2026-02-14 17:27:00,59,91.41
13373,476,144,22,2026-02-14 17:35:00,48,74.74
4215,393,199,81,2026-02-14 17:39:00,36,53.43
3321,130,158,31,2026-02-14 17:42:00,5,10.7
6025,299,189,183,2026-02-14 17:45:00,15,23.67
9746,371,188,170,2026-02-14 17:48:00,41,67.9
12124,153,167,104,2026-02-14 17:50:00,31,54.6
2796,150,134,191,2026-02-14 17:52:00,47,72.16
9330,435,260,55,2026-02-14 18:02:00,43,67.73
9345,40,164,2,2026-02-14 18:05:00,37,58.6
18514,425,264,135,2026-02-14 18:20:00,25,40.25
32,177,161,194,2026-02-14 18:25:00,17,29.36
4713,444,150,214,2026-02-14 18:26:00,11,19.65
5798,476,35,65,2026-02-14 18:28:00,16,27.06
3303,144,68,124,2026-02-14 18:40:00,52,80.17
7797,471,85,1,2026-02-14 18:50:00,41,61.74
18034,55,249,111,2026-02-14 18:56:00,31,48.47
6860,47,1,46,2026-02-14 18:57:00,58,92.11
13745,93,167,183,2026-02-14 18:59:00,27,46.0
2553,141,103,174,2026-02-14 19:05:00,5,11.1
17109,351,137,250,2026-02-14 19:12:00,17,29.79
10974,45,253,173,2026-02-14 19:15:00,17,30.7
659,245,77,19,2026-02-14 19:18:00,36,56.43
18193,195,184,8,2026-02-14 19:29:00,5,8.8
7015,453,66,23,2026-02-14 19:30:00,38,60.88
11328,215,160,78,2026-02-14 19:33:00,54,82.76
9763,192,17,187,2026-02-14 19:35:00,39,59.16
13246,306,138,247,2026-02-14 19:54:00,21,36.38
11002,389,166,22,2026-02-14 20:37:00,60,94.54
15800,372,97,34,2026-02-14 20:39:00,35,54.24
2591,492,11,11,2026-02-14 20:51:00,9,21.78
8338,293,14,143,2026-02-14 20:57:00,33,54.01
11449,238,201,31,2026-02-14 21:03:00,15,27.78
16236,361,73,115,2026-02-14 21:03:00,35,53.2
2287,112,74,51,2026-02-14 21:05:00,52,80.42
12217,96,19,36,2026-02-14 21:14:00,21,36.25
5952,117,29,256,2026-02-14 21:15:00,7,9.86
18606,342,179,200,2026-02-14 21:20:00,12,17.95
12182,110,117,193,2026-02-14 21:28:00,19,28.38
15765,386,241,105,2026-02-14 21:31:00,12,20.67
12709,85,142,135,2026-02-14 21:49:00,20,34.7
6752,219,210,76,2026-02-14 21:52:00,56,86.88
11013,136,127,165,2026-02-14 21:56:00,18,32.31
1583,403,54,22,2026-02-14 22:04:00,13,23.29
12235,326,129,219,2026-02-14 22:13:00,35,56.47
19781,283,135,23,2026-02-14 22:22:00,36,57.16
4198,364,20,111,2026-02-14 22:24:00,44,70.47
18471,468,213,161,2026-02-14 22:31:00,50,80.82
8092,450,145,39,2026-02-14 22:32:00,57,87.72
17303,216,68,74,2026-02-14 22:51:00,56,90.51
16497,279,45,244,2026-02-14 22:58:00,31,47.97
7890,436,193,167,2026-02-14 22:59:00,8,14.97
19720,386,77,16,2026-02-14 23:00:00,11,20.45
1734,405,233,258,2026-02-14 23:15:00,33,53.22
15737,189,66,146,2026-02-14 23:28:00,8,15.7
19177,415,49,42,2026-02-14 23:48:00,35,58.99
13631,182,159,173,2026-02-14 23:57:00,51,77.28
11916,161,205,170,2026-02-14 23:58:00,57,91.6
8298,17,7,137,2026-02-15 00:02:00,35,57.01
4659,140,202,1,2026-02-15 00:16:00,36,56.63
10063,349,96,254,2026-02-15 00:16:00,11,20.08
15558,115,72,247,2026-02-15 00:20:00,39,58.83
16570,115,142,96,2026-02-15 00:26:00,24,38.18
10363,378,105,64,2026-02-15 00:33:00,40,64.31
12928,437,243,152,2026-02-15 01:17:00,50,76.7
12751,365,99,88,2026-02-15 01:31:00,12,22.29
12619,302,102,187,2026-02-15 01:40:00,14,21.95
6504,392,140,218,2026-02-15 01:42:00,13,22.12
1481,379,10,94,2026-02-15 01:57:00,42,66.35
9351,118,37,69,2026-02-15 02:01:00,39,61.25
1071,380,210,249,2026-02-15 02:04:00,51,81.64
1095,468,254,176,2026-02-15 02:07:00,14,23.81
16491,400,208,32,2026-02-15 02:11:00,36,55.21
14690,1,169,93,2026-02-15 02:20:00,53,84.21
14830,301,38,168,2026-02-15 02:25:00,23,38.3
6268,36,150,43,2026-02-15 02:29:00,43,66.13
19237,424,188,221,2026-02-15 02:29:00,6,13.78
5184,376,226,105,2026-02-15 02:35:00,33,54.8
3022,195,27,67,2026-02-15 02:37:00,18,33.82
1924,99,118,200,2026-02-15 02:45:00,9,15.27
8688,357,76,27,2026-02-15 02:46:00,11,20.43
16543,349,32,9,2026-02-15 02:48:00,19,32.87
8108,445,222,182,2026-02-15 02:59:00,24,37.59
6887,377,191,139,2026-02-15 03:13:00,15,25.26
657,456,79,103,2026-02-15 03:13:00,26,43.12
13656,216,42,51,2026-02-15 03:41:00,5,10.42
1189,73,93,20,2026-02-15 03:42:00,56,83.92
13508,224,190,24,2026-02-15 03:59:00,51,81.76
5092,472,38,241,2026-02-15 04:04:00,56,89.12
18263,494,166,95,2026-02-15 04:05:00,27,43.85
3103,489,205,93,2026-02-15 04:14:00,51,81.91
4908,156,68,13,2026-02-15 04:33:00,34,54.22
9408,346,167,233,2026-02-15 04:36:00,6,8.18
9477,329,196,98,2026-02-15 04:44:00,30,46.61
4802,61,245,196,2026-02-15 04:47:00,25,41.65
343,363,129,139,2026-02-15 04:51:00,60,92.77
12383,284,69,168,2026-02-15 05:26:00,8,12.5
15335,399,14,231,2026-02-15 05:27:00,31,49.95
18994,161,117,8,2026-02-15 05:37:00,30,48.08
8031,326,185,95,2026-02-15 05:38:00,29,44.17
18330,95,234,187,2026-02-15 05:43:00,43,69.57
374,223,60,257,2026-02-15 06:06:00,33,53.72
14432,339,74,104,2026-02-15 06:19:00,32,50.88
2752,64,22,196,2026-02-15 06:30:00,39,61.43
15682,3,227,4,2026-02-15 06:49:00,8,14.35
19652,85,151,62,2026-02-15 06:54:00,59,92.19
2798,478,101,51,2026-02-15 06:55:00,55,82.76
10092,74,257,136,2026-02-15 07:06:00,28,46.97
8049,435,93,74,2026-02-15 07:08:00,5,10.7
15154,276,164,219,2026-02-15 07:14:00,12,20.18
16144,117,34,112,2026-02-15 07:23:00,46,74.8
18593,453,245,54,2026-02-15 07:24:00,22,35.83
11659,148,210,141,2026-02-15 07:28:00,46,71.63
11011,204,38,155,2026-02-15 07:33:00,47,71.4
6908,80,177,194,2026-02-15 07:44:00,50,75.29
19785,159,124,25,2026-02-15 07:44:00,12,22.64
3615,46,199,240,2026-02-15 07:50:00,60,91.81
10398,330,34,212,2026-02-15 08:01:00,60,90.37
8913,218,79,63,2026-02-15 08:01:00,51,78.22
1090,464,6,204,2026-02-15 08:04:00,30,49.77
13641,269,193,231,2026-02-15 08:14:00,22,37.0
15261,79,216,252,2026-02-15 08:19:00,9,15.7
15688,78,96,162,2026-02-15 08:24:00,42,68.72
18760,347,22,123,2026-02-15 08:28:00,54,84.79
10541,332,67,22,2026-02-15 08:36:00,9,16.8
11988,171,38,126,2026-02-15 08:46:00,51,80.97
8099,165,231,155,2026-02-15 08:48:00,34,51.1
18385,272,69,121,2026-02-15 08:55:00,26,41.77
4138,225,129,239,2026-02-15 08:56:00,54,83.43
6594,362,207,171,2026-02-15 08:56:00,10,18.04
11400,413,69,83,2026-02-15 08:57:00,38,65.1
7665,89,142,147,2026-02-15 09:03:00,52,79.65
8085,25,182,170,2026-02-15 09:17:00,16,0.0
1422,110,80,107,2026-02-15 09:19:00,38,59.58
15382,354,176,241,2026-02-15 09:21:00,27,41.21
17744,122,146,224,2026-02-15 09:31:00,19,28.47
18185,331,148,129,2026-02-15 09:35:00,39,63.07
5336,338,128,214,2026-02-15 09:43:00,42,66.63
3720,349,152,92,2026-02-15 09:46:00,46,72.33
19737,156,166,20,2026-02-15 09:47:00,12,22.69
15161,359,247,147,2026-02-15 09:47:00,26,42.36
19949,6,212,37,2026-02-15 09:51:00,47,71.35
9611,106,163,160,2026-02-15 09:59:00,48,76.15
16667,317,233,204,2026-02-15 10:02:00,14,22.81
101,45,75,110,2026-02-15 10:14:00,5,7.46
16118,404,102,100,2026-02-15 10:14:00,28,46.32
8824,103,146,238,2026-02-15 10:22:00,32,51.7
18213,44,144,113,2026-02-15 10:38:00,42,69.56
11747,250,15,109,2026-02-15 10:38:00,34,57.79
16404,244,223,122,2026-02-15 10:56:00,23,35.39
1605,352,252,114,2026-02-15 11:01:00,21,31.04
12600,242,72,116,2026-02-15 11:20:00,30,49.76
4677,105,123,235,2026-02-15 11:28:00,25,38.23
7555,93,249,156,2026-02-15 11:41:00,42,66.26
18007,469,28,23,2026-02-15 11:52:00,14,26.37
18805,144,40,94,2026-02-15 11:52:00,22,35.73
15993,159,196,94,2026-02-15 12:00:00,9,12.62
16991,473,110,142,2026-02-15 12:02:00,20,32.54
19257,349,192,36,2026-02-15 12:03:00,26,43.26
3201,303,8,13,2026-02-15 12:07:00,34,55.21
16272,233,161,10,2026-02-15 12:08:00,17,30.22
10756,344,208,261,2026-02-15 12:18:00,50,77.05
15802,266,226,159,2026-02-15 12:18:00,30,46.94
10260,119,207,1,2026-02-15 12:22:00,6,14.13
6158,331,138,95,2026-02-15 12:29:00,32,54.32
16353,484,211,87,2026-02-15 12:37:00,60,91.7
14219,453,223,86,2026-02-15 12:41:00,19,32.0
12156,470,213,107,2026-02-15 12:49:00,11,18.49
8380,423,2,50,2026-02-15 12:55:00,15,25.54
13153,190,5,69,2026-02-15 12:57:00,36,57.38
15064,105,99,34,2026-02-15 13:03:00,41,63.43
12577,481,31,234,2026-02-15 13:05:00,5,9.03
13086,84,184,39,2026-02-15 13:06:00,39,61.83
50,172,124,25,2026-02-15 13:08:00,34,52.98
16542,305,26,221,2026-02-15 13:16:00,41,64.39
3939,476,118,130,2026-02-15 13:18:00,58,90.27
9571,11,30,189,2026-02-15 13:22:00,45,67.15
15004,19,173,124,2026-02-15 13:29:00,21,32.38
7960,324,164,168,2026-02-15 13:32:00,59,89.94
13496,144,32,218,2026-02-15 13:41:00,5,9.44
8737,85,96,97,2026-02-15 13:47:00,39,60.57
10294,53,64,225,2026-02-15 13:55:00,15,25.98
2153,318,172,203,2026-02-15 14:19:00,42,65.14
8615,468,52,201,2026-02-15 14:22:00,11,19.22
2365,386,237,21,2026-02-15 14:35:00,26,39.94
10963,190,200,61,2026-02-15 14:58:00,24,38.38
19663,206,135,226,2026-02-15 15:00:00,32,53.59
12856,305,43,154,2026-02-15 15:12:00,54,82.18
18622,330,63,67,2026-02-15 15:27:00,36,58.67
19425,153,155,133,2026-02-15 15:28:00,49,77.07
16035,296,177,154,2026-02-15 15:29:00,16,25.48
6164,7,6,258,2026-02-15 15:37:00,25,39.27
4547,309,71,13,2026-02-15 15:39:00,34,52.79
2000,185,121,193,2026-02-15 15:44:00,12,21.08
